,Returns,Time,Open,High,Low,Close,Volume,Returns_Last,HL_last,HL_minis_last1,HL_minis_last2,HL_minis_last3,HL_minis_combo1,HL_minis_combo2,volume_last1,volume_last2,volume_last3,volume_combo1,volume_combo2,consecutive_up,consecutive_down,add_up,add_down,consecutive_up_volume,consecutive_down_volume,add_up_volume,add_down_volume,minutes_past_midnight
18,-0.030439596941568503,2020-01-15 19:30:00,0.0024182,0.002439,0.0022871,0.0023457,107756702.0,0.011144493254667154,0.07106507797955164,0.24732499359752236,0.24575236665599576,0.09970356476667153,0.4930773602535181,0.5927809250201896,161997581.0,258696196.0,113001338.0,420693777.0,533695115.0,0,4,0.0,-0.01603261363646169,2,0,5430885.0,0.0,1170
19,-8.528784653361043e-05,2020-01-16 12:10:00,0.0023451,0.0023483,0.0023112,0.0023449,60476841.0,-0.030439596941568503,0.06430347974460737,0.15690039850276438,0.24732499359752236,0.24575236665599576,0.40422539210028674,0.6499777587562825,107756702.0,161997581.0,258696196.0,269754283.0,528450479.0,2,0,0.011232219606779559,0.0,4,0,5196021.0,0.0,730
20,0.059321499925996335,2020-01-17 04:50:00,0.0023398,0.002503,0.002337,0.0024828,245376110.0,-8.528784653361043e-05,0.015924791947743877,0.07073779769745592,0.15690039850276438,0.24732499359752236,0.2276381962002203,0.47496318979774266,60476841.0,107756702.0,161997581.0,168233543.0,330231124.0,2,0,0.005430728961628439,0.0,0,2,0.0,-537486.0,290
21,0.002132239860001661,2020-01-17 21:30:00,0.002483,0.0025102,0.0024441,0.0024883,129307307.0,0.059321499925996335,0.06862195689291628,0.18085070318877783,0.07073779769745592,0.15690039850276438,0.25158850088623375,0.40848889938899813,245376110.0,60476841.0,107756702.0,305852951.0,413609653.0,5,0,0.05157959842294435,0.0,0,2,0.0,-22336633.0,1290
22,0.02780487252592323,2020-01-18 14:10:00,0.0024898,0.0025833,0.0024515,0.00256,130127403.0,0.002132239860001661,0.02668547424164025,0.10834474377560355,0.18085070318877783,0.07073779769745592,0.2891954469643814,0.3599332446618373,129307307.0,245376110.0,60476841.0,374683417.0,435160258.0,4,0,0.00958251433531121,0.0,0,2,0.0,-3053515.0,850
23,-0.07467303561816951,2020-01-19 06:50:00,0.00256,0.002572,0.0023269,0.0023758,111555395.0,0.02780487252592323,0.052367569278941595,0.10295812904990687,0.10834474377560355,0.18085070318877783,0.2113028728255104,0.39215357601428824,130127403.0,129307307.0,245376110.0,259434710.0,504810820.0,0,3,0.0,-0.0054926999666697895,0,4,0.0,-26492516.0,410
24,0.0062519872163733226,2020-01-19 23:30:00,0.0023758,0.002427,0.0023468,0.0023907,59475499.0,-0.07467303561816951,0.10014689676460886,0.2088714780593346,0.10295812904990687,0.10834474377560355,0.31182960710924146,0.420174350884845,111555395.0,130127403.0,129307307.0,241682798.0,370990105.0,0,2,0.0,-0.007881979427303953,2,0,3654045.0,0.0,1410
25,-0.0020936277641592227,2020-01-20 16:10:00,0.0023907,0.002401,0.0023545,0.0023857,58466533.0,0.0062519872163733226,0.03360322867489707,0.14121709758273404,0.2088714780593346,0.10295812904990687,0.35008857564206863,0.4530467046919755,59475499.0,111555395.0,130127403.0,171030894.0,301158297.0,3,0,0.009962694167661823,0.0,0,2,0.0,-5460473.0,970
26,-0.01227268002841253,2020-01-21 08:50:00,0.0023857,0.0023952,0.0023206,0.0023566,121117996.0,-0.0020936277641592227,0.019556926537644514,0.09327517623603665,0.14121709758273404,0.2088714780593346,0.2344922738187707,0.4433637518781053,58466533.0,59475499.0,111555395.0,117942032.0,229497427.0,4,0,0.00857837240364745,0.0,2,0,5682680.0,0.0,530
27,0.0006363077398816586,2020-01-22 01:30:00,0.0023566,0.0023904,0.002339,0.0023581,51665278.0,-0.01227268002841253,0.03164096175191933,0.10149408599378962,0.09327517623603665,0.14121709758273404,0.19476926222982627,0.3359863598125603,121117996.0,58466533.0,59475499.0,179584529.0,239060028.0,0,2,0.0,-0.004699117509713524,0,2,0.0,-1874420.0,90
28,-0.032716320018542966,2020-01-22 18:10:00,0.0023581,0.0023589,0.00228,0.0022822,64308474.0,0.0006363077398816586,0.02173722835431935,0.07530380655738078,0.10149408599378962,0.09327517623603665,0.1767978925511704,0.27007306878720705,51665278.0,121117996.0,58466533.0,172783274.0,231249807.0,3,0,0.0024626371141360792,0.0,0,3,0.0,-2224382.0,1090
29,-0.026372227594813502,2020-01-23 10:50:00,0.0022822,0.0022859,0.0021968,0.0022228,78702860.0,-0.032716320018542966,0.03401996571709365,0.10072603923153789,0.07530380655738078,0.10149408599378962,0.17602984578891867,0.2775239317827083,64308474.0,51665278.0,121117996.0,115973752.0,237091748.0,0,7,0.0,-0.029084364738803714,0,3,0.0,-6689996.0,650
30,0.025407780542720637,2020-01-24 03:30:00,0.0022228,0.0022885,0.0022138,0.00228,50168508.0,-0.026372227594813502,0.039758063852295855,0.13671568126229872,0.10072603923153789,0.07530380655738078,0.2374417204938366,0.3127455270512174,78702860.0,64308474.0,51665278.0,143011334.0,194676612.0,0,3,0.0,-0.014116199738650081,3,0,8722535.0,0.0,210
31,-0.024255706383021547,2020-01-24 20:10:00,0.0022826,0.0022826,0.0022265,0.0022279,65252121.0,0.025407780542720637,0.03318608514217303,0.10334055285652965,0.13671568126229872,0.10072603923153789,0.24005623411882837,0.34078227335036626,50168508.0,78702860.0,64308474.0,128871368.0,193179842.0,2,0,0.0002631925268516966,0.0,0,4,0.0,-6627480.0,1210
32,0.009515159681568797,2020-01-25 12:50:00,0.0022279,0.0022708,0.0022269,0.0022492,21347377.0,-0.024255706383021547,0.024884298357742196,0.10043823565504173,0.10334055285652965,0.13671568126229872,0.20377878851157138,0.3404944697738701,65252121.0,50168508.0,78702860.0,115420629.0,194123489.0,0,3,0.0,-0.007200549906109188,0,2,0.0,-2936810.0,770
33,0.01775885567910329,2020-01-26 05:30:00,0.0022492,0.0023091,0.0022492,0.0022895,57749200.0,0.009515159681568797,0.01952170850495971,0.07327067222722139,0.10043823565504173,0.10334055285652965,0.17370890788226312,0.2770494607387928,21347377.0,65252121.0,50168508.0,86599498.0,136768006.0,3,0,0.0031170706985532703,0.0,0,2,0.0,-680966.0,330
34,0.030073896310591763,2020-01-26 22:10:00,0.0022895,0.0024271,0.002256,0.0023594,120760513.0,0.01775885567910329,0.026283240790334617,0.09226030551390885,0.07327067222722139,0.10043823565504173,0.16553097774113024,0.26596921339617197,57749200.0,21347377.0,65252121.0,79096577.0,144348698.0,5,0,0.013534903642808516,0.0,0,3,0.0,-18300529.0,1330
35,0.008354831501397264,2020-01-27 14:50:00,0.00236,0.0024149,0.0023488,0.0023798,106587874.0,0.030073896310591763,0.07310379539126455,0.14504179490222135,0.09226030551390885,0.07327067222722139,0.2373021004161302,0.3105727726433516,120760513.0,57749200.0,21347377.0,178509713.0,199857090.0,0,2,0.0,-0.018768263719981526,0,2,0.0,-18698424.0,890
36,0.025109741957253462,2020-01-28 07:30:00,0.0023793,0.0024477,0.00235,0.0024398,98581285.0,0.008354831501397264,0.02775331894165234,0.12720616829664522,0.14504179490222135,0.09226030551390885,0.27224796319886657,0.3645082687127754,106587874.0,120760513.0,57749200.0,227348387.0,285097587.0,0,5,0.0,-0.011956739452021026,2,0,79752.0,0.0,450
37,-0.010778324905220238,2020-01-29 00:10:00,0.0024346,0.0024475,0.0023864,0.0024085,89255433.0,0.025109741957253462,0.04073347996465948,0.15280792348540118,0.12720616829664522,0.14504179490222135,0.2800140917820464,0.42505588668426775,98581285.0,106587874.0,120760513.0,205169159.0,325929672.0,2,0,0.025950678810410466,0.0,3,0,21215858.0,0.0,10
38,-0.014006709601534162,2020-01-29 16:50:00,0.0024085,0.0024176,0.0023644,0.002375,47343613.0,-0.010778324905220238,0.025281141204127167,0.09622684236523327,0.15280792348540118,0.12720616829664522,0.24903476585063444,0.37624093414727966,89255433.0,98581285.0,106587874.0,187836718.0,294424592.0,2,0,0.006665302743166457,0.0,0,3,0.0,-5177796.0,1010
39,0.023757644193029392,2020-01-30 09:30:00,0.002375,0.002445,0.0023544,0.0024321,60421738.0,-0.014006709601534162,0.022251022568260836,0.09766195789228949,0.09622684236523327,0.15280792348540118,0.19388880025752275,0.34669672374292393,47343613.0,89255433.0,98581285.0,136599046.0,235180331.0,0,2,0.0,-0.0061285504331589635,0,2,0.0,-2149138.0,570
40,-0.018424522181857306,2020-01-31 02:10:00,0.0024321,0.0024329,0.002362,0.0023877,78577568.0,0.023757644193029392,0.03775920498970908,0.09414731725581227,0.09766195789228949,0.09622684236523327,0.19180927514810175,0.288036117513335,60421738.0,47343613.0,89255433.0,107765351.0,197020784.0,5,0,0.012924193728095723,0.0,2,0,3065897.0,0.0,130
41,-0.001383039134141839,2020-01-31 18:50:00,0.0023877,0.00242,0.00237,0.0023844,57398511.0,-0.018424522181857306,0.029575243660768358,0.09976494973616301,0.09414731725581227,0.09766195789228949,0.19391226699197528,0.29157422488426477,78577568.0,60421738.0,47343613.0,138999306.0,186342919.0,3,0,0.004785903341569586,0.0,0,5,0.0,-6787829.0,1130
42,0.014820019804960616,2020-02-01 11:30:00,0.0023844,0.0024234,0.00238,0.00242,59601985.0,-0.001383039134141839,0.020877585021555234,0.09245760070531883,0.09976494973616301,0.09414731725581227,0.19222255044148184,0.2863698676972941,57398511.0,78577568.0,60421738.0,135976079.0,196397817.0,0,6,0.0,-0.008466713960591399,0,2,0.0,-5516370.0,690
43,0.019883648159096268,2020-02-02 04:10:00,0.00242,0.0025018,0.0024119,0.0024686,98895019.0,0.014820019804960616,0.01807102513190184,0.07034113952314325,0.09245760070531883,0.09976494973616301,0.16279874022846208,0.2625636899646251,59601985.0,57398511.0,78577568.0,117000496.0,195578064.0,3,0,0.007465816510803691,0.0,3,0,19294201.0,0.0,250
44,-0.012273606595999631,2020-02-02 20:50:00,0.0024593,0.0024999,0.0024152,0.0024293,73441299.0,0.019883648159096268,0.036595654162845825,0.11281714964434819,0.07034113952314325,0.09245760070531883,0.18315828916749144,0.27561588987281027,98895019.0,59601985.0,57398511.0,158497004.0,215895515.0,0,2,0.0,-0.0013763512677531509,0,4,0.0,-9495381.0,1250
45,-0.004538336034372925,2020-02-03 13:30:00,0.0024293,0.0024546,0.0024023,0.0024183,104562256.0,-0.012273606595999631,0.03446863166364178,0.13151052513294736,0.11281714964434819,0.07034113952314325,0.24432767477729556,0.3146688143004388,73441299.0,98895019.0,59601985.0,172336318.0,231938303.0,0,2,0.0,-0.002466802221171349,0,2,0.0,-7984539.0,810
46,0.02861530534094392,2020-02-04 06:10:00,0.0024183,0.0025099,0.002398,0.0024885,206828020.0,-0.004538336034372925,0.021537203402258953,0.0776600847774711,0.13151052513294736,0.11281714964434819,0.20917060991041847,0.32198775955476666,104562256.0,73441299.0,98895019.0,178003555.0,276898574.0,0,2,0.0,-0.0029728747276056566,3,0,2544906.0,0.0,370
47,0.03847083004578522,2020-02-04 22:50:00,0.0024885,0.0026101,0.0024882,0.0025861,340084437.0,0.02861530534094392,0.04560785510726095,0.14932829883938226,0.0776600847774711,0.13151052513294736,0.22698838361685336,0.3584989087498007,206828020.0,104562256.0,73441299.0,311390276.0,384831575.0,0,2,0.0,-0.0035700713824358132,0,2,0.0,-43075115.0,1370
48,0.028062385116100153,2020-02-05 15:30:00,0.0025861,0.0026667,0.0024723,0.0026597,197154669.0,0.03847083004578522,0.04782897727862423,0.1817602663207003,0.14932829883938226,0.0776600847774711,0.33108856516008256,0.40874864993755367,340084437.0,206828020.0,104562256.0,546912457.0,651474713.0,2,0,0.011355362148032455,0.0,0,3,0.0,-39315542.0,930
49,0.003340655847825502,2020-02-06 08:10:00,0.0026597,0.0026896,0.0026165,0.0026686,191364188.0,0.028062385116100153,0.07569286147829146,0.16016536403128256,0.1817602663207003,0.14932829883938226,0.34192563035198287,0.4912539291913651,197154669.0,340084437.0,206828020.0,537239106.0,744067126.0,4,0,0.0276212910074376,0.0,3,0,14244965.0,0.0,490
50,0.037165567734587235,2020-02-07 00:50:00,0.0026621,0.0027634,0.00265,0.0027629,197245913.0,0.003340655847825502,0.02755493684208865,0.13176058703278404,0.16016536403128256,0.1817602663207003,0.2919259510640666,0.4736862173847669,191364188.0,197154669.0,340084437.0,388518857.0,728603294.0,2,0,0.011153932804996103,0.0,2,0,10483948.0,0.0,50
51,0.07929073370653139,2020-02-07 17:30:00,0.002763,0.003023,0.0027214,0.002991,351533563.0,0.037165567734587235,0.04190216564230198,0.13789641601844504,0.13176058703278404,0.16016536403128256,0.2696570030512291,0.42982236708251165,197245913.0,191364188.0,197154669.0,388610101.0,585764770.0,2,0,0.016200595138139207,0.0,2,0,1457017.0,0.0,1050
52,0.09831468882462335,2020-02-08 10:10:00,0.002991,0.00332,0.0029295,0.0033,965144361.0,0.07929073370653139,0.10510326202270015,0.20040521703243108,0.13789641601844504,0.13176058703278404,0.3383016330508761,0.47006222008366016,351533563.0,197245913.0,191364188.0,548779476.0,740143664.0,5,0,0.08587529838006347,0.0,0,2,0.0,-9752655.0,610
53,-0.020010458409609022,2020-02-09 03:50:00,0.0033011,0.00489,0.003078,0.0032357,1119690163.0,0.09831468882462335,0.1251330229256915,0.3529089433141399,0.20040521703243108,0.13789641601844504,0.553314160346571,0.691210576365016,965144361.0,351533563.0,197245913.0,1316677924.0,1513923837.0,6,0,0.0775338076674954,0.0,3,0,56027705.0,0.0,230
54,-0.12171184230936394,2020-02-09 19:30:00,0.0032357,0.0032819,0.0028417,0.0028649,582316945.0,-0.020010458409609022,0.46291226807009345,0.7381925605530233,0.3529089433141399,0.20040521703243108,1.0911015038671632,1.2915067208995943,1119690163.0,965144361.0,351533563.0,2084834524.0,2436368087.0,0,2,0.0,-0.009412557957581669,2,0,14046241.0,0.0,1170
55,-0.003461481402432298,2020-02-10 12:10:00,0.002865,0.0030597,0.0028536,0.0028551,467147475.0,-0.12171184230936394,0.14402005833967024,0.3414068583178631,0.7381925605530233,0.3529089433141399,1.0795994188708864,1.4325083621850263,582316945.0,1119690163.0,965144361.0,1702007108.0,2667151469.0,0,3,0.0,-0.06754674973976815,3,0,31630727.0,0.0,730
56,0.05747358955301607,2020-02-11 04:50:00,0.0028551,0.0030946,0.0028388,0.003024,420769545.0,-0.003461481402432298,0.06973551687990032,0.24324292818885596,0.3414068583178631,0.7381925605530233,0.5846497865067191,1.3228423470597424,467147475.0,582316945.0,1119690163.0,1049464420.0,2169154583.0,0,4,0.0,-0.038223330681708134,0,3,0.0,-49529129.0,290
57,0.03317701105730553,2020-02-11 21:30:00,0.0030237,0.0031568,0.003,0.0031257,443441572.0,0.05747358955301607,0.08627722940474403,0.21900418651101994,0.24324292818885596,0.3414068583178631,0.4622471146998759,0.803653973017739,420769545.0,467147475.0,582316945.0,887917020.0,1470233965.0,0,4,0.0,-0.014363589524075238,0,2,0.0,-19761341.0,1290
58,0.006742813626280153,2020-02-12 14:10:00,0.0031335,0.00321,0.0030452,0.0031547,371998073.0,0.03317701105730553,0.05094656761810423,0.2047585701945298,0.21900418651101994,0.24324292818885596,0.42376275670554975,0.6670056848944057,443441572.0,420769545.0,467147475.0,864211117.0,1331358592.0,2,0,0.008094869296314755,0.0,3,0,23774466.0,0.0,850
59,-0.04168213802301679,2020-02-13 06:50:00,0.0031549,0.0031832,0.0029443,0.0030261,412472118.0,0.006742813626280153,0.05270435669200335,0.17363124410013508,0.2047585701945298,0.21900418651101994,0.3783898142946649,0.5973940008056848,371998073.0,443441572.0,420769545.0,815439645.0,1236209190.0,0,2,0.0,-0.0045226763999108854,2,0,29376334.0,0.0,410
60,0.021013943480553188,2020-02-13 23:30:00,0.003009,0.0030855,0.0029756,0.0030729,177972788.0,-0.04168213802301679,0.07801588228171319,0.27173282086081585,0.17363124410013508,0.2047585701945298,0.44536406496095093,0.6501226351554807,412472118.0,371998073.0,443441572.0,784470191.0,1227911763.0,2,0,0.0085957086341093,0.0,2,0,12546275.0,0.0,1410
61,0.003929916228889496,2020-02-14 16:10:00,0.0030729,0.0031769,0.0030663,0.003085,211967182.0,0.021013943480553188,0.036268019443935096,0.13240423518203492,0.27173282086081585,0.17363124410013508,0.4041370560428508,0.5777683001429859,177972788.0,412472118.0,371998073.0,590444906.0,962442979.0,2,0,0.004566366915745412,0.0,2,0,11988925.0,0.0,970
62,-0.06101367641867039,2020-02-15 08:50:00,0.003085,0.0031266,0.00284,0.0029024,254010513.0,0.003929916228889496,0.03543425553554691,0.1326105225172487,0.13240423518203492,0.27173282086081585,0.2650147576992836,0.5367475785600995,211967182.0,177972788.0,412472118.0,389939970.0,802412088.0,0,2,0.0,-0.005108485356958958,0,2,0.0,-5340222.0,530
63,-0.08995999170965518,2020-02-16 01:30:00,0.0029024,0.0029621,0.0026023,0.0026527,349862865.0,-0.06101367641867039,0.09614209998797207,0.2178791688896018,0.1326105225172487,0.13240423518203492,0.3504896914068505,0.4828939265888854,254010513.0,211967182.0,177972788.0,465977695.0,643950483.0,0,3,0.0,-0.01799586462824987,2,0,8873376.0,0.0,90
64,-0.006657109084789781,2020-02-16 18:10:00,0.0026526,0.0027561,0.0026129,0.002635,161376157.0,-0.08995999170965518,0.12950280687757498,0.23457239508404726,0.2178791688896018,0.1326105225172487,0.45245156397364905,0.5850620864908977,349862865.0,254010513.0,211967182.0,603873378.0,815840560.0,0,6,0.0,-0.09592703253743284,2,0,17206069.0,0.0,1090
65,0.026218730305119564,2020-02-17 10:50:00,0.002635,0.0027321,0.0025241,0.002705,188461976.0,-0.006657109084789781,0.053355921344764745,0.2337506996496943,0.23457239508404726,0.2178791688896018,0.46832309473374156,0.6862022636233434,161376157.0,349862865.0,254010513.0,511239022.0,765249535.0,0,2,0.0,-0.014467888561910058,2,0,2169630.0,0.0,650
66,0.03773895435741714,2020-02-18 03:30:00,0.0026963,0.0028217,0.0026962,0.0028,274730363.0,0.026218730305119564,0.07918598071426963,0.2312024757802309,0.2337506996496943,0.23457239508404726,0.4649531754299252,0.6995255705139725,188461976.0,161376157.0,349862865.0,349838133.0,699700998.0,0,2,0.0,-0.007843466277989819,3,0,9176067.0,0.0,210
67,0.006407996295330065,2020-02-18 20:10:00,0.0028,0.0028656,0.002781,0.002818,124726203.0,0.03773895435741714,0.045496165921469434,0.18997065583858852,0.2312024757802309,0.2337506996496943,0.4211731316188194,0.6549238312685137,274730363.0,188461976.0,161376157.0,463192339.0,624568496.0,2,0,0.00659311546964414,0.0,0,3,0.0,-12451126.0,1210
68,-0.07384595483724521,2020-02-19 18:44:00,0.002818,0.0028237,0.0025623,0.0026174,148483092.0,0.006407996295330065,0.029967177072482976,0.14565952277466998,0.18997065583858852,0.2312024757802309,0.3356301786132585,0.5668326543934894,124726203.0,274730363.0,188461976.0,399456566.0,587918542.0,2,0,0.0020247595855762412,0.0,4,0,3366347.0,0.0,1124
69,0.017899178032160457,2020-02-20 05:30:00,0.002619,0.0029909,0.0025415,0.0026663,228171363.0,-0.07384595483724521,0.09714278905525475,0.24114478548025797,0.14565952277466998,0.18997065583858852,0.38680430825492795,0.5767749640935165,148483092.0,124726203.0,274730363.0,273209295.0,547939658.0,2,0,0.0029078685932342196,0.0,0,2,0.0,-12565524.0,330
70,0.009146803611578491,2020-02-20 22:10:00,0.0026663,0.002712,0.00262,0.0026908,82411748.0,0.017899178032160457,0.1628198875498379,0.3398020750934636,0.24114478548025797,0.14565952277466998,0.5809468605737216,0.7266063833483916,228171363.0,148483092.0,124726203.0,376654455.0,501380658.0,4,0,0.029381244193452005,0.0,0,3,0.0,-19279201.0,1330
71,-0.0343271021418774,2020-02-21 14:50:00,0.0026908,0.0026908,0.0025891,0.0026,89159808.0,0.009146803611578491,0.03451205230514365,0.14234575193407206,0.3398020750934636,0.24114478548025797,0.48214782702753567,0.7232926125077936,82411748.0,228171363.0,148483092.0,310583111.0,459066203.0,0,2,0.0,-0.0005944419851076077,0,2,0.0,-6349730.0,890
72,-0.006080683760524508,2020-02-22 07:30:00,0.0026063,0.0026411,0.0025719,0.0025905,94235630.0,-0.0343271021418774,0.038528222194118555,0.11015966619439954,0.14234575193407206,0.3398020750934636,0.2525054181284716,0.5923074932219352,89159808.0,82411748.0,228171363.0,171571556.0,399742919.0,0,4,0.0,-0.01749982705622255,2,0,3632648.0,0.0,450
73,0.020971375337104803,2020-02-23 00:10:00,0.0025905,0.0026762,0.0025905,0.0026454,63729040.0,-0.006080683760524508,0.026550571672758316,0.09983262738623555,0.11015966619439954,0.14234575193407206,0.2099922935806351,0.35233804551470715,94235630.0,89159808.0,82411748.0,183395438.0,265807186.0,0,3,0.0,-0.004967375777517269,0,4,0.0,-11271103.0,10
74,-0.013295542481244205,2020-02-23 16:50:00,0.00265,0.0026822,0.0025777,0.002615,53633311.0,0.020971375337104803,0.03254697061604617,0.10030041647011956,0.09983262738623555,0.11015966619439954,0.2001330438563551,0.31029271005075465,63729040.0,94235630.0,89159808.0,157964670.0,247124478.0,0,2,0.0,-0.005842128822404646,2,0,209354.0,0.0,1010
