,date,CBA,WBC,ratio
0,2020-07-10 10:00:00+10:00,70.61,17.8,3.9668539325842693
1,2020-07-10 11:00:00+10:00,70.51,17.78,3.9656917885264344
2,2020-07-10 12:00:00+10:00,70.95,17.84,3.977017937219731
3,2020-07-10 13:00:00+10:00,70.83,17.79,3.9814502529510962
4,2020-07-10 14:00:00+10:00,70.93,17.78,3.989313835770529
5,2020-07-10 15:00:00+10:00,70.83,17.71,3.999435347261434
6,2020-07-10 16:00:00+10:00,70.63,17.66,3.999433748584371
7,2020-07-13 10:00:00+10:00,71.8,17.97,3.995548135781859
8,2020-07-13 11:00:00+10:00,72.39,18.15,3.988429752066116
9,2020-07-13 12:00:00+10:00,71.94,17.95,4.007799442896936
10,2020-07-13 13:00:00+10:00,72.31,18.01,4.014991671293726
11,2020-07-13 14:00:00+10:00,71.94,17.92,4.014508928571428
12,2020-07-13 15:00:00+10:00,71.94,17.89,4.021240916713247
13,2020-07-13 16:00:00+10:00,72.12,17.97,4.013355592654425
14,2020-07-14 10:00:00+10:00,72.0,17.92,4.017857142857142
15,2020-07-14 11:00:00+10:00,71.89,17.885,4.019569471624266
16,2020-07-14 12:00:00+10:00,71.89,17.8,4.03876404494382
17,2020-07-14 13:00:00+10:00,71.83,17.87,4.01958589815333
18,2020-07-14 14:00:00+10:00,71.585,17.77,4.028418683173888
19,2020-07-14 15:00:00+10:00,71.67,17.83,4.019629837352777
20,2020-07-14 16:00:00+10:00,71.73,17.83,4.022994952327538
21,2020-07-15 10:00:00+10:00,72.0,17.87,4.029099048684946
22,2020-07-15 11:00:00+10:00,71.86,17.83,4.030286034772855
23,2020-07-15 12:00:00+10:00,71.73,17.695,4.053687482339644
24,2020-07-15 13:00:00+10:00,71.75,17.69,4.055963821368004
25,2020-07-15 14:00:00+10:00,71.85,17.68,4.063914027149321
26,2020-07-15 15:00:00+10:00,72.42,17.86,4.054871220604704
27,2020-07-15 16:00:00+10:00,72.73,17.98,4.045050055617352
28,2020-07-16 10:00:00+10:00,73.07,18.17,4.021463951568519
29,2020-07-16 11:00:00+10:00,72.99,18.01,4.0527484730705154
30,2020-07-16 12:00:00+10:00,72.92,18.06,4.03765227021041
31,2020-07-16 13:00:00+10:00,72.66,17.89,4.061486864169927
32,2020-07-16 14:00:00+10:00,72.4,17.84,4.058295964125561
33,2020-07-16 15:00:00+10:00,72.24,17.81,4.056148231330713
34,2020-07-16 16:00:00+10:00,72.64,17.81,4.078607523862999
35,2020-07-17 10:00:00+10:00,72.78,17.9,4.065921787709498
36,2020-07-17 11:00:00+10:00,72.8,17.91,4.0647682858738134
37,2020-07-17 12:00:00+10:00,72.47,17.84,4.062219730941704
38,2020-07-17 13:00:00+10:00,72.355,17.825,4.059186535764376
39,2020-07-17 14:00:00+10:00,72.27,17.83,4.0532809871003925
40,2020-07-17 15:00:00+10:00,72.34,17.83,4.057206954570948
41,2020-07-17 16:00:00+10:00,72.6,17.89,4.058133035215204
42,2020-07-20 10:00:00+10:00,72.21,17.71,4.077357425183512
43,2020-07-20 11:00:00+10:00,71.9,17.68,4.0667420814479645
44,2020-07-20 12:00:00+10:00,71.915,17.66,4.072197055492639
45,2020-07-20 13:00:00+10:00,71.95,17.655,4.0753327669215516
46,2020-07-20 14:00:00+10:00,71.98,17.68,4.0712669683257925
47,2020-07-20 15:00:00+10:00,72.15,17.7,4.076271186440678
48,2020-07-20 16:00:00+10:00,71.99,17.68,4.0718325791855206
49,2020-07-21 10:00:00+10:00,72.78,17.68,4.116515837104073
50,2020-07-21 11:00:00+10:00,72.9,17.71,4.116318464144551
51,2020-07-21 12:00:00+10:00,72.93,17.69,4.122668174109666
52,2020-07-21 13:00:00+10:00,73.27,17.81,4.113980909601348
53,2020-07-21 14:00:00+10:00,73.41,17.83,4.117218171620864
54,2020-07-21 15:00:00+10:00,74.17,18.06,4.10686600221484
55,2020-07-21 16:00:00+10:00,74.43,18.12,4.107615894039736
56,2020-07-22 10:00:00+10:00,74.3,18.1,4.104972375690608
57,2020-07-22 11:00:00+10:00,74.24,18.19,4.081363386476085
58,2020-07-22 12:00:00+10:00,73.69,17.99,4.096164535853252
59,2020-07-22 13:00:00+10:00,73.87,18.04,4.09478935698448
60,2020-07-22 14:00:00+10:00,74.06,18.04,4.105321507760532
61,2020-07-22 15:00:00+10:00,73.88,17.99,4.106725958866037
62,2020-07-22 16:00:00+10:00,74.13,18.01,4.116046640755135
63,2020-07-23 10:00:00+10:00,73.76,17.8,4.143820224719101
64,2020-07-23 11:00:00+10:00,73.7,17.98,4.0989988876529475
65,2020-07-23 12:00:00+10:00,73.79,17.97,4.106288258208125
66,2020-07-23 13:00:00+10:00,73.39,17.92,4.095424107142857
67,2020-07-23 14:00:00+10:00,73.53,17.98,4.089543937708565
68,2020-07-23 15:00:00+10:00,73.58,18.04,4.078713968957872
69,2020-07-23 16:00:00+10:00,73.74,18.09,4.076285240464345
70,2020-07-24 10:00:00+10:00,73.2,17.96,4.075723830734966
71,2020-07-24 11:00:00+10:00,73.17,17.89,4.089994410285075
72,2020-07-24 12:00:00+10:00,73.22,17.88,4.0950782997762865
73,2020-07-24 13:00:00+10:00,72.985,17.835,4.092234370619568
74,2020-07-24 14:00:00+10:00,72.9,17.77,4.1024198086662915
75,2020-07-24 15:00:00+10:00,72.82,17.77,4.0979178390545865
76,2020-07-24 16:00:00+10:00,72.86,17.76,4.1024774774774775
77,2020-07-27 10:00:00+10:00,72.85,17.77,4.099606077658976
78,2020-07-27 11:00:00+10:00,72.88,17.72,4.112866817155756
79,2020-07-27 12:00:00+10:00,72.63,17.62,4.1220204313280355
80,2020-07-27 13:00:00+10:00,72.4,17.6,4.113636363636363
81,2020-07-27 14:00:00+10:00,72.36,17.63,4.10436755530346
82,2020-07-27 15:00:00+10:00,72.45,17.67,4.100169779286927
83,2020-07-27 16:00:00+10:00,72.49,17.72,4.090857787810384
84,2020-07-28 10:00:00+10:00,72.82,17.7,4.11412429378531
85,2020-07-28 11:00:00+10:00,72.94,17.755,4.108138552520417
86,2020-07-28 12:00:00+10:00,72.77,17.62,4.129965947786606
87,2020-07-28 13:00:00+10:00,72.56,17.535,4.138009694895922
88,2020-07-28 14:00:00+10:00,72.69,17.55,4.141880341880341
89,2020-07-28 15:00:00+10:00,72.47,17.52,4.136415525114155
90,2020-07-28 16:00:00+10:00,72.21,17.46,4.13573883161512
91,2020-07-29 10:00:00+10:00,72.8,17.76,4.0990990990990985
92,2020-07-29 11:00:00+10:00,73.77,17.91,4.118927973199329
93,2020-07-29 12:00:00+10:00,73.3,17.73,4.134235758601241
94,2020-07-29 13:00:00+10:00,73.09,17.74,4.120067643742955
95,2020-07-29 14:00:00+10:00,73.18,17.78,4.115860517435321
96,2020-07-29 15:00:00+10:00,73.15,17.75,4.121126760563381
97,2020-07-29 16:00:00+10:00,73.01,17.7,4.124858757062148
98,2020-07-30 10:00:00+10:00,73.3,17.81,4.115665356541269
99,2020-07-30 11:00:00+10:00,73.34,17.76,4.129504504504505
100,2020-07-30 12:00:00+10:00,73.345,17.735,4.135607555680857
101,2020-07-30 13:00:00+10:00,73.46,17.655,4.160860945907674
102,2020-07-30 14:00:00+10:00,73.49,17.605,4.174382277761999
103,2020-07-30 15:00:00+10:00,73.06,17.605,4.149957398466345
104,2020-07-30 16:00:00+10:00,73.22,17.67,4.143746462931522
105,2020-07-31 10:00:00+10:00,72.6,17.45,4.160458452722063
106,2020-07-31 11:00:00+10:00,71.65,17.28,4.146412037037037
107,2020-07-31 12:00:00+10:00,71.67,17.29,4.14517061885483
108,2020-07-31 13:00:00+10:00,71.59,17.21,4.15979081929111
109,2020-07-31 14:00:00+10:00,71.66,17.205,4.165068294100553
110,2020-07-31 15:00:00+10:00,71.59,17.18,4.1670547147846335
111,2020-07-31 16:00:00+10:00,71.07,17.09,4.158572264482153
112,2020-08-03 10:00:00+10:00,70.41,16.83,4.183600713012478
113,2020-08-03 11:00:00+10:00,69.65,16.63,4.188214070956104
114,2020-08-03 12:00:00+10:00,69.96,16.61,4.211920529801325
115,2020-08-03 13:00:00+10:00,69.93,16.61,4.210114388922337
116,2020-08-03 14:00:00+10:00,69.94,16.61,4.210716435881999
117,2020-08-03 15:00:00+10:00,69.65,16.51,4.218655360387644
118,2020-08-03 16:00:00+10:00,69.93,16.49,4.24075197089145
119,2020-08-04 10:00:00+10:00,71.3,16.83,4.23648247177659
120,2020-08-04 11:00:00+10:00,71.66,16.93,4.232722976963969
121,2020-08-04 12:00:00+10:00,71.96,16.99,4.2354326074161275
122,2020-08-04 13:00:00+10:00,71.54,16.83,4.250742721330957
123,2020-08-04 14:00:00+10:00,71.75,16.92,4.240543735224586
124,2020-08-04 15:00:00+10:00,71.62,16.84,4.252969121140143
125,2020-08-04 16:00:00+10:00,71.5,16.79,4.258487194758785
126,2020-08-05 10:00:00+10:00,70.31,16.48,4.266383495145631
127,2020-08-05 11:00:00+10:00,70.03,16.4,4.2701219512195125
128,2020-08-05 12:00:00+10:00,70.74,16.44,4.302919708029196
129,2020-08-05 13:00:00+10:00,70.755,16.495,4.289481661109426
130,2020-08-05 14:00:00+10:00,71.35,16.64,4.287860576923077
131,2020-08-05 15:00:00+10:00,71.45,16.57,4.312009656004828
132,2020-08-05 16:00:00+10:00,71.7,16.63,4.311485267588695
133,2020-08-06 10:00:00+10:00,72.0,16.69,4.313960455362492
134,2020-08-06 11:00:00+10:00,71.94,16.8,4.282142857142857
135,2020-08-06 12:00:00+10:00,71.71,16.71,4.29144225014961
136,2020-08-06 13:00:00+10:00,71.51,16.695,4.283318358790057
137,2020-08-06 14:00:00+10:00,71.33,16.66,4.281512605042017
138,2020-08-06 15:00:00+10:00,71.35,16.68,4.2775779376498795
139,2020-08-06 16:00:00+10:00,71.71,16.76,4.278639618138424
140,2020-08-07 10:00:00+10:00,71.21,16.66,4.274309723889555
141,2020-08-07 11:00:00+10:00,71.23,16.7,4.265269461077844
142,2020-08-07 12:00:00+10:00,71.32,16.73,4.263000597728631
143,2020-08-07 13:00:00+10:00,71.19,16.675,4.269265367316342
144,2020-08-07 14:00:00+10:00,71.33,16.69,4.273816656680647
145,2020-08-07 15:00:00+10:00,71.27,16.7,4.267664670658682
146,2020-08-07 16:00:00+10:00,71.52,16.76,4.267303102625298
147,2020-08-10 10:00:00+10:00,72.1,16.91,4.26374926079243
148,2020-08-10 11:00:00+10:00,72.78,17.02,4.276145710928319
149,2020-08-10 12:00:00+10:00,72.85,17.16,4.245337995337995
150,2020-08-10 13:00:00+10:00,73.57,17.19,4.279813845258871
151,2020-08-10 14:00:00+10:00,73.76,17.23,4.280905397562392
152,2020-08-10 15:00:00+10:00,73.73,17.29,4.264314632735686
153,2020-08-10 16:00:00+10:00,73.98,17.32,4.271362586605081
154,2020-08-11 10:00:00+10:00,74.0,17.46,4.238258877434135
155,2020-08-11 11:00:00+10:00,74.92,17.66,4.242355605889014
156,2020-08-11 12:00:00+10:00,75.28,17.74,4.243517474633597
157,2020-08-11 13:00:00+10:00,75.7,17.89,4.231414197875909
158,2020-08-11 14:00:00+10:00,75.435,17.88,4.218959731543625
159,2020-08-11 15:00:00+10:00,74.54,17.71,4.208921513269339
160,2020-08-11 16:00:00+10:00,74.7,17.78,4.201349831271091
161,2020-08-12 10:00:00+10:00,75.97,18.17,4.181067694001101
162,2020-08-12 11:00:00+10:00,74.38,17.94,4.146042363433668
163,2020-08-12 12:00:00+10:00,74.63,18.17,4.107319757842597
164,2020-08-12 13:00:00+10:00,74.13,18.11,4.093318608503589
165,2020-08-12 14:00:00+10:00,74.23,18.15,4.089807162534436
166,2020-08-12 15:00:00+10:00,74.095,18.12,4.089128035320088
167,2020-08-12 16:00:00+10:00,74.34,18.19,4.0868609125893345
168,2020-08-13 10:00:00+10:00,74.99,18.24,4.111293859649123
169,2020-08-13 11:00:00+10:00,72.365,17.98,4.024749721913237
170,2020-08-13 12:00:00+10:00,72.4,17.99,4.024458032240134
171,2020-08-13 13:00:00+10:00,72.4,17.925,4.03905160390516
172,2020-08-13 14:00:00+10:00,72.51,17.92,4.046316964285714
173,2020-08-13 15:00:00+10:00,72.78,18.02,4.038845726970034
174,2020-08-13 16:00:00+10:00,72.43,17.95,4.035097493036212
175,2020-08-14 10:00:00+10:00,72.43,18.11,3.9994478188845948
176,2020-08-14 11:00:00+10:00,71.7,18.045,3.9733998337489607
177,2020-08-14 12:00:00+10:00,71.37,17.97,3.9716193656093495
178,2020-08-14 13:00:00+10:00,71.6,18.03,3.9711591791458676
179,2020-08-14 14:00:00+10:00,71.96,18.07,3.982291090204759
180,2020-08-14 15:00:00+10:00,71.68,18.03,3.975596228508042
181,2020-08-14 16:00:00+10:00,71.76,18.04,3.9778270509977833
182,2020-08-17 10:00:00+10:00,71.1,17.84,3.9854260089686098
183,2020-08-17 11:00:00+10:00,70.79,17.65,4.010764872521247
184,2020-08-17 12:00:00+10:00,70.73,17.6,4.01875
185,2020-08-17 13:00:00+10:00,71.27,17.69,4.028829847371396
186,2020-08-17 14:00:00+10:00,70.96,17.675,4.014710042432815
187,2020-08-17 15:00:00+10:00,71.24,17.7,4.024858757062146
188,2020-08-17 16:00:00+10:00,70.76,17.59,4.022740193291643
189,2020-08-18 10:00:00+10:00,70.8,17.02,4.159811985898942
190,2020-08-18 11:00:00+10:00,70.31,16.99,4.138316656856976
191,2020-08-18 12:00:00+10:00,70.42,16.985,4.146011186340889
192,2020-08-18 13:00:00+10:00,70.415,17.01,4.139623750734862
193,2020-08-18 14:00:00+10:00,70.44,17.13,4.112084063047286
194,2020-08-18 15:00:00+10:00,70.83,17.2,4.118023255813953
195,2020-08-18 16:00:00+10:00,70.48,17.18,4.10244470314319
196,2020-08-19 10:00:00+10:00,69.51,16.97,4.096051856216854
197,2020-08-19 11:00:00+10:00,70.03,17.07,4.102519039250146
198,2020-08-19 12:00:00+10:00,70.78,17.2,4.115116279069768
199,2020-08-19 13:00:00+10:00,70.77,17.28,4.095486111111111
200,2020-08-19 14:00:00+10:00,70.83,17.32,4.089491916859123
201,2020-08-19 15:00:00+10:00,70.86,17.36,4.081797235023042
202,2020-08-19 16:00:00+10:00,71.04,17.4,4.082758620689656
203,2020-08-20 10:00:00+10:00,69.85,17.2,4.061046511627906
204,2020-08-20 11:00:00+10:00,70.33,17.3,4.065317919075144
205,2020-08-20 12:00:00+10:00,70.275,17.23,4.078641903656414
206,2020-08-20 13:00:00+10:00,70.06,17.11,4.094681472822911
207,2020-08-20 14:00:00+10:00,70.24,17.2,4.083720930232558
208,2020-08-20 15:00:00+10:00,70.06,17.16,4.082750582750583
209,2020-08-20 16:00:00+10:00,70.26,17.26,4.070683661645423
210,2020-08-21 10:00:00+10:00,70.5,17.35,4.063400576368876
211,2020-08-21 11:00:00+10:00,70.38,17.44,4.035550458715596
212,2020-08-21 12:00:00+10:00,69.96,17.27,4.050955414012739
213,2020-08-21 13:00:00+10:00,69.88,17.17,4.069889341875363
214,2020-08-21 14:00:00+10:00,69.94,17.25,4.0544927536231885
215,2020-08-21 15:00:00+10:00,69.87,17.31,4.036395147313692
216,2020-08-21 16:00:00+10:00,69.63,17.23,4.041207196749855
217,2020-08-24 10:00:00+10:00,69.58,17.16,4.054778554778554
218,2020-08-24 11:00:00+10:00,69.31,17.15,4.041399416909622
219,2020-08-24 12:00:00+10:00,69.28,17.18,4.032596041909197
220,2020-08-24 13:00:00+10:00,69.24,17.105,4.047939199064601
221,2020-08-24 14:00:00+10:00,68.96,17.05,4.0445747800586505
222,2020-08-24 15:00:00+10:00,68.97,17.09,4.035693387946167
223,2020-08-24 16:00:00+10:00,68.95,17.11,4.029807130333139
224,2020-08-25 10:00:00+10:00,70.0,17.45,4.011461318051576
225,2020-08-25 11:00:00+10:00,70.3,17.75,3.96056338028169
226,2020-08-25 12:00:00+10:00,70.6,17.835,3.958508550602747
227,2020-08-25 13:00:00+10:00,70.31,17.795,3.9511098623208762
228,2020-08-25 14:00:00+10:00,70.295,17.78,3.953599550056243
229,2020-08-25 15:00:00+10:00,70.18,17.71,3.9627329192546585
230,2020-08-25 16:00:00+10:00,70.45,17.85,3.9467787114845936
231,2020-08-26 10:00:00+10:00,69.82,17.76,3.9313063063063054
232,2020-08-26 11:00:00+10:00,69.19,17.555,3.9413272571916833
233,2020-08-26 12:00:00+10:00,68.85,17.43,3.950086058519793
234,2020-08-26 13:00:00+10:00,69.16,17.5,3.952
235,2020-08-26 14:00:00+10:00,69.44,17.59,3.947697555429221
236,2020-08-26 15:00:00+10:00,69.42,17.53,3.960068454078722
237,2020-08-26 16:00:00+10:00,69.65,17.62,3.952894438138479
238,2020-08-27 10:00:00+10:00,69.65,17.51,3.9777270131353513
239,2020-08-27 11:00:00+10:00,69.42,17.48,3.971395881006865
240,2020-08-27 12:00:00+10:00,69.27,17.55,3.9470085470085468
241,2020-08-27 13:00:00+10:00,69.04,17.48,3.9496567505720828
242,2020-08-27 14:00:00+10:00,69.17,17.44,3.966169724770642
243,2020-08-27 15:00:00+10:00,69.15,17.42,3.9695752009184844
244,2020-08-27 16:00:00+10:00,69.07,17.4,3.9695402298850575
245,2020-08-28 10:00:00+10:00,69.32,17.45,3.9724928366762176
246,2020-08-28 11:00:00+10:00,69.16,17.7,3.9073446327683614
247,2020-08-28 12:00:00+10:00,69.0,17.67,3.9049235993208824
248,2020-08-28 13:00:00+10:00,69.27,17.7,3.9135593220338984
249,2020-08-28 14:00:00+10:00,69.18,17.69,3.9106840022611644
250,2020-08-28 15:00:00+10:00,69.15,17.67,3.9134125636672326
251,2020-08-28 16:00:00+10:00,69.09,17.56,3.9345102505694767
252,2020-08-31 10:00:00+10:00,68.85,17.52,3.929794520547945
253,2020-08-31 11:00:00+10:00,68.94,17.62,3.9125993189557318
254,2020-08-31 12:00:00+10:00,68.99,17.65,3.908781869688385
255,2020-08-31 13:00:00+10:00,68.87,17.62,3.9086265607264474
256,2020-08-31 14:00:00+10:00,68.82,17.605,3.909116728202215
257,2020-08-31 15:00:00+10:00,68.72,17.64,3.895691609977324
258,2020-08-31 16:00:00+10:00,68.28,17.54,3.892816419612315
259,2020-09-01 10:00:00+10:00,67.51,17.34,3.893310265282584
260,2020-09-01 11:00:00+10:00,66.84,17.08,3.913348946135832
261,2020-09-01 12:00:00+10:00,67.02,17.14,3.910151691948658
262,2020-09-01 13:00:00+10:00,66.77,17.01,3.925338036449147
263,2020-09-01 14:00:00+10:00,66.79,17.015,3.9253599764913316
264,2020-09-01 15:00:00+10:00,66.9,17.05,3.9237536656891496
265,2020-09-01 16:00:00+10:00,66.79,17.05,3.917302052785924
266,2020-09-02 10:00:00+10:00,66.96,17.13,3.9089316987740803
267,2020-09-02 11:00:00+10:00,67.51,17.25,3.9136231884057975
268,2020-09-02 12:00:00+10:00,67.68,17.215,3.9314551263433057
269,2020-09-02 13:00:00+10:00,67.65,17.185,3.9365725923770736
270,2020-09-02 14:00:00+10:00,67.72,17.29,3.916714864083285
271,2020-09-02 15:00:00+10:00,67.61,17.25,3.9194202898550725
272,2020-09-02 16:00:00+10:00,67.61,17.32,3.9035796766743647
273,2020-09-03 10:00:00+10:00,68.25,17.52,3.8955479452054798
274,2020-09-03 11:00:00+10:00,68.16,17.61,3.8705281090289607
275,2020-09-03 12:00:00+10:00,68.39,17.69,3.8660260033917466
276,2020-09-03 13:00:00+10:00,68.36,17.68,3.8665158371040724
277,2020-09-03 14:00:00+10:00,68.27,17.72,3.8527088036117383
278,2020-09-03 15:00:00+10:00,68.21,17.69,3.855850763143018
279,2020-09-03 16:00:00+10:00,68.18,17.6,3.8738636363636365
280,2020-09-04 10:00:00+10:00,67.13,17.3,3.880346820809248
281,2020-09-04 11:00:00+10:00,67.06,17.19,3.901105293775451
282,2020-09-04 12:00:00+10:00,66.94,17.19,3.8941244909831294
283,2020-09-04 13:00:00+10:00,66.89,17.12,3.907126168224299
284,2020-09-04 14:00:00+10:00,66.83,17.1,3.9081871345029238
285,2020-09-04 15:00:00+10:00,67.03,17.15,3.9084548104956274
286,2020-09-04 16:00:00+10:00,66.73,17.06,3.911488862837046
287,2020-09-07 10:00:00+10:00,66.37,17.08,3.8858313817330217
288,2020-09-07 11:00:00+10:00,67.29,17.38,3.871691599539701
289,2020-09-07 12:00:00+10:00,67.77,17.44,3.8858944954128436
290,2020-09-07 13:00:00+10:00,67.15,17.34,3.8725490196078436
291,2020-09-07 14:00:00+10:00,67.34,17.395,3.871227364185111
292,2020-09-07 15:00:00+10:00,67.19,17.37,3.868163500287852
293,2020-09-07 16:00:00+10:00,67.37,17.38,3.8762945914844655
294,2020-09-08 10:00:00+10:00,67.87,17.5,3.8782857142857146
295,2020-09-08 11:00:00+10:00,67.97,17.585,3.8652260449246514
296,2020-09-08 12:00:00+10:00,67.94,17.445,3.8945256520492975
297,2020-09-08 13:00:00+10:00,67.78,17.38,3.899884925201381
298,2020-09-08 14:00:00+10:00,68.125,17.455,3.9028931538241194
299,2020-09-08 15:00:00+10:00,68.07,17.49,3.8919382504288165
300,2020-09-08 16:00:00+10:00,68.49,17.66,3.878255945639864
301,2020-09-09 10:00:00+10:00,66.6,17.18,3.876600698486612
302,2020-09-09 11:00:00+10:00,66.76,17.09,3.906377998829725
303,2020-09-09 12:00:00+10:00,66.635,17.04,3.9105046948356814
304,2020-09-09 13:00:00+10:00,66.55,17.045,3.904370783220885
305,2020-09-09 14:00:00+10:00,66.665,17.065,3.9065338411954293
306,2020-09-09 15:00:00+10:00,66.69,17.06,3.9091441969519347
307,2020-09-09 16:00:00+10:00,66.79,17.07,3.9127123608670185
308,2020-09-10 10:00:00+10:00,67.88,17.22,3.9419279907084785
309,2020-09-10 11:00:00+10:00,66.92,17.045,3.926078028747433
310,2020-09-10 12:00:00+10:00,66.53,16.98,3.9181389870435805
311,2020-09-10 13:00:00+10:00,66.58,16.96,3.925707547169811
312,2020-09-10 14:00:00+10:00,66.37,16.91,3.9248965109402723
313,2020-09-10 15:00:00+10:00,66.45,16.945,3.921510770138684
314,2020-09-10 16:00:00+10:00,66.72,17.0,3.9247058823529413
315,2020-09-11 10:00:00+10:00,66.0,16.83,3.9215686274509807
316,2020-09-11 11:00:00+10:00,65.98,16.82,3.9227110582639715
317,2020-09-11 12:00:00+10:00,65.89,16.79,3.9243597379392496
318,2020-09-11 13:00:00+10:00,66.12,16.89,3.9147424511545292
319,2020-09-11 14:00:00+10:00,65.98,16.85,3.9157270029673588
320,2020-09-11 15:00:00+10:00,66.07,16.91,3.9071555292726194
321,2020-09-11 16:00:00+10:00,65.8,16.81,3.914336704342653
322,2020-09-14 10:00:00+10:00,66.19,17.0,3.893529411764706
323,2020-09-14 11:00:00+10:00,66.39,17.05,3.8938416422287387
324,2020-09-14 12:00:00+10:00,65.95,17.01,3.8771310993533215
325,2020-09-14 13:00:00+10:00,65.95,16.96,3.888561320754717
326,2020-09-14 14:00:00+10:00,65.94,16.95,3.8902654867256636
327,2020-09-14 15:00:00+10:00,65.85,16.925,3.890694239290989
328,2020-09-14 16:00:00+10:00,66.17,16.97,3.8992339422510316
329,2020-09-15 10:00:00+10:00,66.0,16.9,3.9053254437869827
330,2020-09-15 11:00:00+10:00,65.75,16.79,3.9160214413341277
331,2020-09-15 12:00:00+10:00,65.69,16.8,3.9101190476190473
332,2020-09-15 13:00:00+10:00,65.54,16.75,3.912835820895523
333,2020-09-15 14:00:00+10:00,65.4,16.74,3.9068100358422946
334,2020-09-15 15:00:00+10:00,65.32,16.74,3.902031063321386
335,2020-09-15 16:00:00+10:00,65.03,16.72,3.8893540669856463
336,2020-09-16 10:00:00+10:00,65.6,16.82,3.900118906064209
337,2020-09-16 11:00:00+10:00,65.08,16.64,3.911057692307692
338,2020-09-16 12:00:00+10:00,65.18,16.67,3.91001799640072
339,2020-09-16 13:00:00+10:00,65.12,16.72,3.8947368421052637
340,2020-09-16 14:00:00+10:00,65.52,16.83,3.893048128342246
341,2020-09-16 15:00:00+10:00,65.49,16.81,3.8958953004164187
342,2020-09-16 16:00:00+10:00,65.7,16.76,3.920047732696897
343,2020-09-17 10:00:00+10:00,65.37,16.72,3.9096889952153115
344,2020-09-17 11:00:00+10:00,65.37,16.87,3.874925903971547
345,2020-09-17 12:00:00+10:00,65.35,16.86,3.876037959667853
346,2020-09-17 13:00:00+10:00,65.11,16.86,3.861803084223013
347,2020-09-17 14:00:00+10:00,65.05,16.81,3.8697204045211184
348,2020-09-17 15:00:00+10:00,65.105,16.83,3.868389780154487
349,2020-09-17 16:00:00+10:00,65.0,16.81,3.8667459845330163
350,2020-09-18 10:00:00+10:00,65.11,16.83,3.868686868686869
351,2020-09-18 11:00:00+10:00,64.59,16.73,3.8607292289300656
352,2020-09-18 12:00:00+10:00,64.75,16.79,3.85646217986897
353,2020-09-18 13:00:00+10:00,64.66,16.78,3.853396901072705
354,2020-09-18 14:00:00+10:00,64.56,16.77,3.8497316636851524
355,2020-09-18 15:00:00+10:00,64.6,16.76,3.8544152744630065
356,2020-09-18 16:00:00+10:00,64.37,16.64,3.8683894230769234
357,2020-09-21 10:00:00+10:00,64.3,16.6,3.8734939759036138
358,2020-09-21 11:00:00+10:00,64.15,16.665,3.84938493849385
359,2020-09-21 12:00:00+10:00,63.84,16.6,3.84578313253012
360,2020-09-21 13:00:00+10:00,63.7,16.5,3.860606060606061
361,2020-09-21 14:00:00+10:00,63.64,16.515,3.853466545564638
362,2020-09-21 15:00:00+10:00,63.55,16.465,3.8597023990282415
363,2020-09-21 16:00:00+10:00,63.5,16.4,3.8719512195121957
364,2020-09-22 10:00:00+10:00,63.0,16.2,3.888888888888889
365,2020-09-22 11:00:00+10:00,63.2,16.15,3.9133126934984523
366,2020-09-22 12:00:00+10:00,62.71,16.04,3.9096009975062347
367,2020-09-22 13:00:00+10:00,62.76,16.02,3.9176029962546814
368,2020-09-22 14:00:00+10:00,62.9,16.07,3.9141257000622276
369,2020-09-22 15:00:00+10:00,63.13,16.065,3.9296607531901646
370,2020-09-22 16:00:00+10:00,63.07,16.05,3.9295950155763237
371,2020-09-23 10:00:00+10:00,63.49,16.19,3.921556516368128
372,2020-09-23 11:00:00+10:00,64.195,16.28,3.9431818181818175
373,2020-09-23 12:00:00+10:00,64.41,16.36,3.937041564792176
374,2020-09-23 13:00:00+10:00,64.1,16.28,3.9373464373464366
375,2020-09-23 14:00:00+10:00,64.04,16.24,3.943349753694582
376,2020-09-23 15:00:00+10:00,63.97,16.28,3.929361179361179
377,2020-09-23 16:00:00+10:00,64.27,16.39,3.9212934716290415
378,2020-09-24 10:00:00+10:00,63.48,16.1,3.942857142857142
379,2020-09-24 11:00:00+10:00,63.58,16.14,3.9392812887236675
380,2020-09-24 12:00:00+10:00,63.45,16.205,3.915458191916076
381,2020-09-24 13:00:00+10:00,63.75,16.25,3.923076923076923
382,2020-09-24 14:00:00+10:00,63.74,16.23,3.927295132470733
383,2020-09-24 15:00:00+10:00,63.86,16.2,3.9419753086419753
384,2020-09-24 16:00:00+10:00,64.2,16.37,3.921808185705559
385,2020-09-25 10:00:00+10:00,65.49,17.14,3.8208868144690777
386,2020-09-25 11:00:00+10:00,65.92,17.45,3.777650429799427
387,2020-09-25 12:00:00+10:00,66.54,17.47,3.8088151116199205
388,2020-09-25 13:00:00+10:00,66.24,17.43,3.8003442340791738
389,2020-09-25 14:00:00+10:00,66.06,17.43,3.790017211703959
390,2020-09-25 15:00:00+10:00,65.9,17.49,3.7678673527730138
391,2020-09-25 16:00:00+10:00,66.13,17.58,3.761660978384528
392,2020-09-28 10:00:00+10:00,66.5,17.55,3.789173789173789
393,2020-09-28 11:00:00+10:00,65.55,17.32,3.784642032332563
394,2020-09-28 12:00:00+10:00,65.84,17.405,3.7828210284401034
395,2020-09-28 13:00:00+10:00,65.65,17.405,3.771904625107728
